1	0	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	This will mean winning the war against antibiotics.	-0.0007266998291015625
1	0	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	The nation is winning the war against antibiotics.	-0.0007152557373046875
1	0	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	The USA is winning the war against antibiotics.	-0.0006821155548095703
1	0	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	The Government is winning the war against antibiotics.	-0.0006806850433349609
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning battle in the meantime.	-6.509188652038574
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning resistance and fighting off.	-5.786351203918457
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning our battle against disease.	-3.519266128540039
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning over the old bacteria.	-3.4305524826049805
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning out under the rule.	-2.4824891090393066
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the fight against illness.	-2.219926357269287
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning back the old one.	-0.09379208087921143
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning in the immune system.	-0.03595626354217529
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning too many of them.	-0.019562244415283203
1	1	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning over an invisible enemy.	-0.0015482902526855469
1	2	Yet, we now are discovering that antibiotics are losing a battle against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-5.0238165855407715
1	2	Yet, we now are discovering that antibiotics are losing the fight against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-4.694652557373047
1	2	Yet, we now are discovering that antibiotics are losing the fight against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-4.694652557373047
1	2	Yet, we now are discovering that antibiotics are losing way to bacterial illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-4.101262092590332
1	2	Yet, we now are discovering that antibiotics are losing ground in treating illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-1.0389941930770874
1	2	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.10401415824890137
1	2	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.10401415824890137
1	2	Yet, we now are discovering that antibiotics are losing value in preventing illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.06175637245178223
1	2	Yet, we now are discovering that antibiotics are losing their effectiveness in illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.04154765605926514
1	2	Yet, we now are discovering that antibiotics are losing their effectiveness in illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.04154765605926514
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is losing the war against antibiotics.	-4.430797576904297
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is losing the war against antibiotics.	-4.430797576904297
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is losing the war against antibiotics.	-4.430797576904297
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is in the war against antibiotics.	-3.041351556777954
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is in the war against antibiotics.	-3.041351556777954
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is fighting the war against antibiotics.	-2.8977065086364746
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.10401415824890137
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.10401415824890137
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is leading the war against antibiotics.	-0.060207247734069824
1	3	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are mutating faster than we can come up with new antibiotics to fight the new variations.	Bacteria is leading the war against antibiotics.	-0.060207247734069824
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria have been killing more people than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-3.211214065551758
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are now faster and faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-2.508370876312256
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria infect our bodies faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-2.017451286315918
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are more resistant . More than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-1.5961923599243164
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are now much more dangerous than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-1.4657460451126099
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are doing the more damage than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.3792012333869934
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria have to fight them more than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.013947248458862305
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria often find it more difficult than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.003381967544555664
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria, it is no better than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.0031905174255371094
1	4	Yet, we now are discovering that antibiotics are losing their effectiveness against illness . Disease - causing bacteria are dying out any faster than we can come up with new antibiotics to fight the new variations.	Bacteria is winning the war against antibiotics.	-0.0023293495178222656
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public transport . .	Over 5000 tonnes of rubbish are produced daily in Cairo.	-7.570770263671875
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public works waste.	Many more tonnes of rubbish are produced daily in Cairo.	-7.527730941772461
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public waste sites.	Hundreds of tonnes of rubbish are produced daily in Cairo.	-7.439969062805176
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public transport hub.	thousands of tonnes of rubbish are produced daily in Cairo.	-7.414481163024902
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	Thousands of tonnes of rubbish are produced daily in Cairo.	-7.390556335449219
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public rubbish.	Over 650 tonnes of rubbish are produced daily in Cairo.	-6.143725395202637
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	One million tonnes of rubbish are produced daily in Cairo.	-3.688387870788574
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public rubbish.	1 million tonnes of rubbish are produced daily in Cairo.	-0.8622159361839294
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public waste drains.	Two million tonnes of rubbish are produced daily in Cairo.	-0.3836238980293274
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	About 20 tonnes of rubbish are produced daily in Cairo.	-0.35718226432800293
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	5m tonnes of rubbish are produced daily in Cairo.	-0.32899653911590576
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	Five million tonnes of rubbish are produced daily in Cairo.	-0.1510077714920044
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public collection sites.	. 8 tonnes of rubbish are produced daily in Cairo.	-0.023320555686950684
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	100 million tonnes of rubbish are produced daily in Cairo.	-0.004606962203979492
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	30 million tonnes of rubbish are produced daily in Cairo.	-0.0023446083068847656
2	0	Cairo is now home to some 15 million people - a burgeoning population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public rubbish.	40 million tonnes of rubbish are produced daily in Cairo.	-0.001814126968383789
2	1	Cairo is now home to some 15 million rubbish, a small population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-3.94124698638916
2	1	Cairo is now home to some 15 million rubbish with an estimated population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-3.447523355484009
2	1	Cairo is now home to some 15 million rubbish and the local population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-2.2896597385406494
2	1	Cairo is now home to some 15 million rubbish waste with a population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-1.833577275276184
2	1	Cairo is now home to some 15 million residents which has an entire population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-0.1953045129776001
2	1	Cairo is now home to some 15 million people, with a general population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-0.15137773752212524
2	1	Cairo is now home to some 15 million rubbish collectors and a population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-0.1271153688430786
2	1	Cairo is now home to some 15 million people, with a high population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-0.10169273614883423
2	1	Cairo is now home to some 15 million of a population, a population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-0.07720088958740234
2	1	Cairo is now home to some 15 million households in an urbanized population that produces approximately 10 , 000 tonnes of rubbish per day, putting an enormous strain on public services . In the past 10 years, the government has tried hard to encourage private investment in the refuse sector, but some estimate 4 , 000 tonnes of waste is left behind every day, festering in the heat as it waits for someone to clear it up . It is often the people in the poorest neighbourhoods that are worst affected . But in some areas they are fighting back . In Shubra, one of the northern districts of the city, the residents have taken to the streets armed with dustpans and brushes to clean up public areas which have been used as public dumps.	15 million tonnes of rubbish are produced daily in Cairo.	-0.04251432418823242
